Incident ID,Incident Date,State,City Or County,Address,# Victims Killed,# Victims Injured,# Subjects-Suspects Killed,# Subjects-Suspects Injured,# Subjects-Suspects Arrested,Operations
2614269,2023/6/1,Virginia,Portsmouth,3500 King St,1,0,0,0,2,N/A
2614324,2023/6/1,Ohio,Cleveland,1000 block of E 74th St,1,0,0,0,0,N/A
2614019,2023/6/1,Texas,Terrell,1000 block of Ruidoso Downs Dr,1,1,0,0,1,N/A
2613746,2023/6/1,Illinois,Chicago,4200 block of W Walton St,0,1,0,0,1,N/A
2614267,2023/6/1,Virginia,Newport News,41st St and Roanoke Ave,1,0,0,0,0,N/A
2615362,2023/6/1,Pennsylvania,Hazelton,N Locust St and W 12th St,0,1,0,0,0,N/A
2614303,2023/6/1,Wisconsin,Milwaukee,N/A,0,1,0,0,0,N/A
2614300,2023/6/1,Tennessee,Chattanooga,2010 McCallie Ave,0,2,0,0,0,N/A
2614016,2023/6/1,Oklahoma,Okmulgee,E 2nd St and N Central Ave,0,1,0,0,1,N/A
2616427,2023/6/1,Ohio,Cincinnati,Livingston St and Linn St,0,1,0,0,0,N/A
2614565,2023/6/1,California,Los Angeles,Guthrie Ave and S Corning St,0,2,0,0,0,N/A
2614947,2023/6/1,Tennessee,Shady Valley,TN-133,1,1,0,0,0,N/A
2614283,2023/6/1,Michigan,Detroit,Vernor Hwy and Woodmere St,0,1,0,0,0,N/A
2614272,2023/6/1,Oklahoma,Oklahoma City,4601 SW 3rd St,1,0,0,0,1,N/A
2614370,2023/6/1,Pennsylvania,Philadelphia,400 block of E Auburn St,0,1,0,0,0,N/A
2613879,2023/6/1,California,Antelope,Watt Ave and Elverta Rd,0,1,0,0,0,N/A
2614223,2023/6/1,New York,Brooklyn,160 Menahan St,0,1,0,0,0,N/A
2614996,2023/6/1,Missouri,Saint Louis,1300 block of Bayard Ave,1,0,0,0,0,N/A
2613770,2023/6/1,California,Fresno,N College Ave and W Minarets Ave,0,1,0,0,0,N/A
2619288,2023/6/1,Florida,Miami,9455 NW 17th Ave,0,1,0,0,0,N/A
2616247,2023/6/1,Michigan,Sault Sainte Marie,N/A,0,1,0,0,1,N/A
2614483,2023/6/1,Florida,Jacksonville,5000 block of Cleveland Rd,0,1,0,0,0,N/A
2614326,2023/6/1,Tennessee,Memphis,King Ave and Ford Rd,1,0,0,0,0,N/A
2614214,2023/6/1,Michigan,Westland,37000 block of Scotsdale Cir,1,1,0,0,1,N/A
2614004,2023/6/1,Tennessee,Memphis,2510 Peres Ave,1,2,0,0,0,N/A
2614176,2023/6/1,Texas,Fort Worth,2501 Roberts Cut Off Rd,0,1,0,0,0,N/A
2614858,2023/6/1,Florida,Orlando,1800 block of Powers Dr,0,1,0,0,0,N/A
2613908,2023/6/1,Missouri,Saint Louis,3100 block of Brantner Pl,1,0,0,0,0,N/A
2614849,2023/6/1,Wisconsin,Racine,Douglas Ave and High St,0,1,0,0,0,N/A
2614141,2023/6/1,District of Columbia,Washington,2800 block of Alabama Ave SE,0,1,0,0,0,N/A
2614235,2023/6/1,Virginia,Amherst,Lexington Turnpike and Sandidges Rd,0,0,1,0,0,N/A
2614422,2023/6/1,Ohio,Toledo,3325 Stickney Ave,0,1,0,0,0,N/A
2615563,2023/6/1,Tennessee,Chattanooga,617 Dodson Ave,0,1,0,0,0,N/A
2614097,2023/6/1,New York,Rochester,Depew St and West Ave,0,1,0,0,0,N/A
2620192,2023/6/1,Wisconsin,Racine,Washington Ave and Owen Ave,0,1,0,0,0,N/A
2619207,2023/6/1,Arizona,Littlefield,5300  block of Willow Rd,0,1,1,0,0,N/A
2614775,2023/6/1,Maryland,Hagerstown,100 block of N Locust St,0,2,0,0,0,N/A
2614773,2023/6/1,Illinois,Lincoln,Rigg Dr,0,0,0,1,0,N/A
2614668,2023/6/1,Indiana,Kokomo,3604 Briarwick Dr,0,1,0,0,1,N/A
2614767,2023/6/1,Illinois,Chicago,9100 block of S Ada St,0,1,0,0,0,N/A
2614505,2023/6/1,Washington,Seattle,1200 block of Madison St,0,1,0,0,0,N/A
2620065,2023/6/1,Georgia,Stone Mountain,Stone Mountain Hwy and Rockbridge Rd SW,0,1,0,0,0,N/A
2614079,2023/6/1,Georgia,Augusta,2350 Windsor Spring Rd,1,0,0,0,1,N/A
2614058,2023/6/1,Texas,Houston,3700 block of Burkett St,0,1,0,0,0,N/A
2614762,2023/6/1,Maryland,Baltimore,1800 block of N Mount St,0,1,0,0,0,N/A
2614757,2023/6/1,Maryland,Baltimore,5300 block of Frankford Ave,0,1,0,0,0,N/A
2613791,2023/6/1,Maryland,Baltimore,5200 block of Saybrook Rd,1,0,0,0,0,N/A
2613767,2023/6/1,Colorado,Aurora,1700 block of N Kittredge Ct,0,1,0,0,0,N/A
2615162,2023/6/1,Louisiana,Jennings,Willis St,0,1,0,0,0,N/A
2620116,2023/6/1,Georgia,Ocilla,400 block of N Roosevelt St,1,0,0,0,1,N/A
2614625,2023/6/1,Indiana,Hope,300 block of Elm St,0,2,0,1,1,N/A
2613822,2023/6/1,Mississippi,Brandon,50 block of Terrapin Hill Rd N,1,1,1,0,0,N/A
2623080,2023/6/1,Arizona,Littlefield (Scenic),Willow Ave,1,0,0,1,0,N/A
2614708,2023/6/1,Georgia,Atlanta,3709 Campbellton Rd SW,0,1,0,0,0,N/A
2615403,2023/6/1,Pennsylvania,Philadelphia,600 block of W Lycoming St,0,2,0,0,0,N/A
2614492,2023/6/1,Louisiana,New Orleans,1500 block of Bienville St,0,2,0,0,1,N/A
2614372,2023/6/1,Pennsylvania,Philadelphia,1100 block of W Tioga St,0,1,0,0,0,N/A
2614367,2023/6/1,Pennsylvania,Philadelphia,E Indiana Ave and Kensington Ave,0,1,0,0,0,N/A
2614841,2023/6/1,Florida,Naples,Immokalee Rd and Cornerstone Dr,0,2,0,0,0,N/A
2615119,2023/6/1,New Jersey,East Orange,100 block of Steuben St,1,0,0,0,0,N/A
