Incident ID,Incident Date,State,City Or County,Address,# Victims Killed,# Victims Injured,# Subjects-Suspects Killed,# Subjects-Suspects Injured,# Subjects-Suspects Arrested,Operations
2536612,2023-03-01,Illinois,Chicago,5258 S Spaulding Ave,1,0,0,1,1,N/A
2536337,2023-03-01,Texas,El Paso,7500 block of Howard St,0,0,0,1,0,N/A
2536665,2023-03-01,Florida,Cocoa,4075 Alan Shepard Ave,4,0,0,0,1,N/A
2536693,2023-03-01,Illinois,Chicago,1000 block of W Lawrence Ave,0,1,0,0,0,N/A
2536531,2023-03-01,Georgia,Ashburn,Martin Luther King Jr Dr and Toombs St,0,0,1,0,0,N/A
2536653,2023-03-01,New York,Rochester,215 Saratoga Ave,0,1,0,0,0,N/A
2536643,2023-03-01,New York,Bronx,3315 Hull Ave,0,1,0,0,0,N/A
2540210,2023-03-01,Georgia,Rome,400 Calhoun Ave NE,0,1,0,0,0,N/A
2536961,2023-03-01,Louisiana,New Orleans,2300 block of Allen St,1,0,0,0,1,N/A
2536731,2023-03-01,Tennessee,Memphis,1300 block of Woodward St,0,1,0,0,1,N/A
2536976,2023-03-01,Oklahoma,Oklahoma City,7707 SW 44th St,1,0,1,0,0,N/A
2537436,2023-03-01,Indiana,Terre Haute,310 S 18th St,0,0,0,0,2,N/A
2536743,2023-03-01,Colorado,Aurora,10755 E Exposition Ave,1,0,0,0,0,N/A
2536811,2023-03-01,District of Columbia,Washington,1400 block of V St NW,1,1,0,0,0,N/A
2537468,2023-03-01,Louisiana,New Orleans,40 Westpark Ct,0,1,0,0,0,N/A
2537494,2023-03-01,Connecticut,Plainville,Shuttle Meadow Rd and Carol Dr,1,0,0,0,0,N/A
2537458,2023-03-01,Oregon,Salem,1910 Church St SE,0,0,0,0,1,N/A
2536438,2023-03-01,Wisconsin,Milwaukee,2122 S 6th St,1,0,0,0,1,N/A
2536542,2023-03-01,North Carolina,Greensboro,Martin Luther King Jr Dr and Carolyn Coleman Way,1,0,0,0,0,N/A
2536547,2023-03-01,North Carolina,Winston Salem (Winston-salem),Liberty St and US-52,0,1,0,0,0,N/A
2537433,2023-03-01,Texas,Fort Worth,Columbus Trl and S Hulen St,0,1,0,0,0,N/A
2536539,2023-03-01,Wisconsin,Milwaukee,2000 block of S 5th Pl,0,1,0,0,0,N/A
2536494,2023-03-01,South Carolina,Gaffney,100 Timken Rd,1,0,1,0,0,N/A
2536526,2023-03-01,New York,Bronx,Wilson Ave and Boston Rd,0,1,0,0,0,N/A
2537411,2023-03-01,Wisconsin,Union,Birchwood Ln and W Cameron St,0,1,0,0,1,N/A
2537403,2023-03-01,Georgia,Atlanta,405 Cooper St,0,1,0,0,0,N/A
2537396,2023-03-01,Ohio,Cincinnati,Joyce Lane,0,1,0,0,0,N/A
2537394,2023-03-01,Georgia,Warner Robins,401 S Davis Dr,0,0,0,0,0,N/A
2537148,2023-03-01,Vermont,Colchester,259 Holy Cross Rd,1,0,1,0,0,N/A
2537390,2023-03-01,Georgia,Macon,4672 Presidential Pkwy,1,0,0,0,0,N/A
2537380,2023-03-01,Georgia,Savannah,500 block of Pennsylvania Ave,0,1,0,0,1,N/A
2537333,2023-03-01,Ohio,Cincinnati,Cherry St and Blue Rock Rd,0,1,0,0,1,N/A
2540218,2023-03-01,Wisconsin,Eau Claire,1195 Birchwood Ln,0,1,0,0,1,N/A
2536800,2023-03-01,Colorado,Pueblo,900 block of 29th Ln,0,0,1,0,0,N/A
2537516,2023-03-01,Michigan,Vassar,4472 Kirk Rd,1,0,0,0,1,N/A
2537426,2023-03-01,Wisconsin,De Pere (Ashwaubenon),2800 block of Viking Dr,1,0,0,0,0,N/A
2537151,2023-03-01,Nebraska,Hartington,885th Rd and NE-57,1,0,0,0,1,N/A
2537193,2023-03-01,Maryland,Baltimore,3300 block of Belair Rd,1,0,0,0,0,N/A
2538141,2023-03-01,Texas,Port Arthur,1300 Joe Louis Ave,0,1,0,0,0,N/A
2536415,2023-03-01,Florida,Fruitland Park,303 Urick St,0,2,0,0,0,N/A
2536405,2023-03-01,Texas,Houston,9400 block of Westheimer Rd,0,1,0,0,1,N/A
2536194,2023-03-01,Ohio,Springfield,100 block of E Main St,0,1,0,0,0,N/A
2536319,2023-03-01,Texas,Fort Worth,1300 block of Glen Garden Dr,0,0,0,1,0,N/A
2536423,2023-03-01,Texas,San Antonio,100 block of N San Ignacio Ave,1,1,0,0,0,N/A
2537521,2023-03-01,Nevada,Henderson,N Stephanie St and W Sunset Rd,0,0,0,1,0,N/A
2536751,2023-03-01,Arkansas,Springdale,1115 Eicher Ave,0,1,0,1,0,N/A
2543064,2023-03-01,Indiana,Plainfield,2500 block of Solidago Dr,0,1,0,0,0,N/A
2537902,2023-03-01,Utah,Farmington,145 E State St,0,0,1,0,0,N/A
2537181,2023-03-01,Indiana,Indianapolis,4900 block of Hardegan St,0,1,0,0,0,N/A
2537197,2023-03-01,Indiana,Goshen,111 E Jefferson St,0,1,0,0,0,N/A
2536630,2023-03-01,Illinois,Chicago,4500 block of S Drexel Blvd,1,0,0,0,0,N/A
2536395,2023-03-01,Florida,Jacksonville,5900 Fort Caroline Rd,2,0,0,0,1,N/A
2537223,2023-03-01,Pennsylvania,Pittsburgh,3100 block of Cordell Pl,1,0,0,0,1,N/A
2537983,2023-03-01,Washington,Kent,3400 block of S 256th St,0,1,0,0,0,N/A
2536959,2023-03-01,California,Carson,CA-110 and CA-405,0,1,0,0,0,N/A
2537104,2023-03-01,Washington,Wapato,100 block of Osborne Rd,0,1,0,0,0,N/A
2537958,2023-03-01,California,Santa Rosa,6975 Montecito Blvd,0,0,0,0,1,N/A
2537053,2023-03-01,Oregon,Portland,N Lombard St and N Greeley Ave,0,1,0,0,0,N/A
2537952,2023-03-01,California,Oakland,1200 block of Mandela Pkwy,0,1,0,0,0,N/A
2537050,2023-03-01,Oklahoma,Oklahoma City,SW 44th St and S May Ave,0,1,0,0,0,N/A
2537036,2023-03-01,Oklahoma,Tulsa,N Sheridan Rd and E Pine St,0,1,0,0,0,N/A
2537328,2023-03-01,Florida,Miami,2669 S Bayshore Dr,1,0,1,0,0,N/A
2537518,2023-03-01,Texas,Fort Worth,1701 E Robert St,0,1,0,0,1,N/A
2536093,2023-03-01,Kansas,Wichita,3100 block of S George Washington Blvd,0,1,0,0,0,N/A
2536964,2023-03-01,Tennessee,Cedar Hill,7025 US-41,0,0,0,0,0,N/A
2536561,2023-03-01,Alabama,Mobile,1500 block of Heron Dr,1,0,0,0,3,N/A
2540001,2023-03-01,Texas,Enloe,4400 block of TX-24,1,0,0,0,0,N/A
2536941,2023-03-01,Kentucky,Louisville,3000 block of Rockford Ln,0,1,0,0,0,N/A
2536936,2023-03-01,Kentucky,Louisville,500 block of Dr W J Hodge St,0,1,0,0,0,N/A
2536909,2023-03-01,New Jersey,Elizabeth,400 block of Westminster Ave,0,1,0,0,0,N/A
2542412,2023-03-01,Wisconsin,Saint Francis,2145 E Leroy Ave,1,0,0,0,0,N/A
2537736,2023-03-01,Tennessee,Madison,710 Myatt Dr,0,1,0,0,1,N/A
2537766,2023-03-01,Louisiana,Shreveport,6900 block of Broadway Ave,0,1,0,0,0,N/A
2537027,2023-03-01,Oklahoma,Tulsa,2800 block of E 2nd St,0,0,1,0,0,N/A
2536871,2023-03-01,Virginia,Yorktown,200 Cybernetics Way,0,1,0,0,1,N/A
2537454,2023-03-01,Tennessee,Sparta,200 block of Derossett Loop,1,0,0,0,1,N/A
2537945,2023-03-02,California,Hemet,E Benton Rd and Sage Rd,2,0,0,0,1,N/A
2537985,2023-03-02,Pennsylvania,Philadelphia,2400 block of N 10th St,0,1,0,0,0,N/A
2537724,2023-03-02,Maryland,Brandywine,11900 block of S Crestwood Ave,0,1,0,0,0,N/A
2537719,2023-03-02,Virginia,Virginia Beach,3300 block of Holland Rd,0,1,0,0,0,N/A
2537710,2023-03-02,Maryland,Capitol Heights (Seat Pleasant),6500 block of Central Ave,0,1,0,0,1,N/A
2537685,2023-03-02,Maryland,Capitol Heights,4801 Marlboro Pike,0,1,0,0,0,N/A
2541442,2023-03-02,Tennessee,Clarksville,Lady Marion Dr and Fort Campbell Blvd,0,1,0,0,0,N/A
2537673,2023-03-02,Kentucky,Louisville,South 2nd St and West Kentucky St,0,1,0,0,0,N/A
2537631,2023-03-02,Arkansas,Hot Springs National Park,228 Buxton Loop,1,0,1,0,0,N/A
2538409,2023-03-02,Arkansas,Hot Springs National Park,312 Long Island Dr,1,0,1,0,0,N/A
2537653,2023-03-02,Ohio,Columbus,700 block of Wedgewood Dr,0,1,0,0,0,N/A
2537943,2023-03-02,South Carolina,Charleston,1840 Carriage Ln,1,0,0,0,1,N/A
2537865,2023-03-02,Nevada,Las Vegas,4051 W Viking Rd,1,0,0,0,1,N/A
2537614,2023-03-02,Alabama,Bay Minette,1 Tiger Dr,0,0,0,0,1,N/A
2537607,2023-03-02,Alabama,Mobile,3000 block of San Juan Dr,0,1,0,0,0,N/A
2537602,2023-03-02,Virginia,Richmond,2300 block of N 23rd St,0,1,0,0,0,N/A
2589473,2023-03-02,Michigan,Monroe,3500 Comboni Way,1,0,0,0,3,N/A
2537589,2023-03-02,Illinois,Chicago,5900 block of S Justine St,0,1,0,0,0,N/A
2537479,2023-03-02,Colorado,Denver,10700 block of E Dartmouth Ave,1,0,0,0,0,N/A
2537230,2023-03-02,New York,Staten Island,560 Rathbun Ave,1,0,0,0,0,N/A
2538151,2023-03-02,Oklahoma,Oklahoma City,Heritage Hills Dr,0,0,0,1,1,N/A
2537571,2023-03-02,Alabama,Robertsdale (Elsanor),Hwy 90,0,0,1,0,0,N/A
2537500,2023-03-02,Colorado,Denver,14400 block of E 43rd Ave,0,1,0,0,0,N/A
2538322,2023-03-02,South Carolina,Charleston,Reid St,1,0,0,0,1,N/A
2538107,2023-03-02,Missouri,Saint Louis,2300 block of N Euclid Ave,0,2,0,0,0,N/A
2537295,2023-03-02,Alabama,Mobile (Chickasaw),157 W Lee St,0,1,0,0,0,N/A
2537227,2023-03-02,New York,Glens Falls,29 Dix Ave,0,0,0,2,0,N/A
2537929,2023-03-02,North Carolina,Greensboro,3700 block of Peterson Ave,1,0,0,0,0,N/A
2537466,2023-03-02,North Carolina,Kill Devil Hills,100 Veterans Dr,0,0,0,0,1,N/A
2538212,2023-03-02,Maryland,Baltimore,500 block of Dolphin St,0,2,0,0,1,N/A
2537460,2023-03-02,Mississippi,Kiln,7084 Stennis Airport Rd,0,0,0,0,1,N/A
2613234,2023-03-02,Wisconsin,Menomonee Falls,Westbrook Crossing and Main St,0,1,0,0,1,N/A
2542670,2023-03-02,Pennsylvania,Philadelphia,4300 block of N Marshall St,0,1,0,0,0,N/A
2538424,2023-03-02,Texas,Palestine,200 block of Joe Louis St,1,0,0,0,0,N/A
2537225,2023-03-02,New York,Rochester (Greece),1 Affinity Ln,0,1,0,0,0,N/A
2538209,2023-03-02,Maryland,Baltimore,N Rose St and E Hoffman St,0,1,0,0,0,N/A
2538422,2023-03-02,Michigan,Detroit,8351 Woodward Ave,0,1,0,0,0,N/A
2539312,2023-03-02,South Carolina,North Charleston,2670 Bonds Ave,0,0,0,0,1,N/A
2538714,2023-03-02,Texas,San Antonio,5100 block of NW Loop 410,0,0,0,0,0,N/A
2537664,2023-03-02,Illinois,Washington Park,1200 block of N 49th St,1,0,0,0,0,N/A
2537599,2023-03-02,Illinois,Chicago,4100 block of W Van Buren St,1,1,0,0,0,N/A
2537888,2023-03-02,New Mexico,Albuquerque,9800 Central Ave SE,1,1,0,0,0,N/A
2540694,2023-03-02,South Carolina,Bluffton,34 Sundance Ln,1,0,1,0,0,N/A
2537849,2023-03-02,Texas,Liverpool,TX-35 and CR-192,0,0,1,0,0,N/A
2538096,2023-03-02,South Carolina,Bluffton,Harrison Island Rd,0,1,0,0,1,N/A
2537258,2023-03-02,Alabama,Selma,Division St and Burgundy Ave,1,0,0,0,0,N/A
2537682,2023-03-02,Maryland,Upper Marlboro,9700 Central Park Dr,1,1,0,0,0,N/A
2537772,2023-03-02,Louisiana,Denham Springs,Arcwood Dr,1,0,0,0,1,N/A
2537661,2023-03-02,Texas,Spring,6100 block of Cypresswood Green Dr,0,1,0,0,1,N/A
2537883,2023-03-02,Arizona,Phoenix,4748 E McDowell Rd,1,1,0,0,1,N/A
2538105,2023-03-02,Georgia,Macon,N/A,1,0,0,0,0,N/A
2544417,2023-03-02,Georgia,East Lake,Daniel Ave,0,1,0,0,0,N/A
2538082,2023-03-02,Colorado,Aurora,9500 block of E Colfax Ave,0,1,0,0,0,N/A
2537311,2023-03-02,Georgia,Lagrange,1920 Hamilton Rd,0,0,0,0,1,N/A
2538079,2023-03-02,Texas,San Antonio,1700 block of Pleasanton Rd,0,1,0,0,1,N/A
2537218,2023-03-02,Pennsylvania,Mc Kees Rocks (Mckees Rocks),100 block of Irwin St,0,2,0,0,0,N/A
2538649,2023-03-02,California,Rosamond,2800 block of 28th St W,1,0,0,0,0,N/A
2538014,2023-03-02,Pennsylvania,Eau Claire,E Main St,1,0,0,0,1,N/A
2537851,2023-03-02,Arizona,Bullhead City,1751 AZ-95,1,0,0,0,1,N/A
2538011,2023-03-02,Illinois,Chicago,3900 block of N Lowell Ave,0,2,0,0,0,N/A
2538006,2023-03-02,Illinois,Chicago,5000 block of S Spaulding Ave,0,1,0,0,0,N/A
2538000,2023-03-02,Illinois,Chicago,3200 block of W Ohio St,1,1,0,0,0,N/A
2537960,2023-03-02,Illinois,Salem,2623 S Broadway,0,1,0,0,1,N/A
2538003,2023-03-02,California,Indio,Lingayan Ave and Van Buren St,1,2,0,0,0,N/A
2540044,2023-03-02,Pennsylvania,West Norriton,N/A,1,0,0,0,2,N/A
2540046,2023-03-02,Nevada,Henderson,1700 block of Sebring Hills Dr,0,0,1,0,0,N/A
2537991,2023-03-02,Pennsylvania,Philadelphia,200 block of W Queen Ln,1,0,0,0,0,N/A
2539210,2023-03-02,Washington,Seattle,3rd Ave and Bell St,0,1,0,0,0,N/A
2539768,2023-03-02,Washington,Bellingham,Old Fairhaven Pkwy,0,0,0,1,1,N/A
2537981,2023-03-02,Oregon,Salem,Embassy Way NE,1,0,0,0,0,N/A
2537774,2023-03-02,Missouri,Kansas City,5800 block of E 100th St,1,0,0,1,1,N/A
2537119,2023-03-02,Washington,Everett,8200 block of 11th Dr W,1,0,0,0,1,N/A
2537970,2023-03-02,Florida,Merritt Island,100 block of Mustang Way,0,1,0,0,0,N/A
2537937,2023-03-02,California,Orosi,41600 block of Rd 130,0,1,0,0,0,N/A
2537361,2023-03-02,New Jersey,Paterson,439 9th Ave,0,1,0,0,1,N/A
2537912,2023-03-02,New Jersey,Paulsboro,W Adams St,0,1,0,0,0,N/A
2537906,2023-03-02,New Jersey,Hawthorne,20 block of Brownstone Terr,0,1,0,0,0,N/A
2537895,2023-03-02,Ohio,Columbus,200 block of S Souder Ave,0,1,0,0,1,N/A
2537879,2023-03-02,Arizona,Phoenix,24th Dr and Thomas Rd,0,0,0,1,1,N/A
2537875,2023-03-02,South Carolina,Chester,Meadowbrook Rd,1,0,0,0,0,N/A
2537531,2023-03-02,Alabama,Montgomery,4900 block of Hatton Ave,1,0,0,0,0,N/A
2539089,2023-03-02,Ohio,Cleveland,Nathaniel Rd,0,1,0,0,0,N/A
2537762,2023-03-02,Louisiana,New Orleans,1600 block of Lesseps St,1,0,0,0,0,N/A
2537843,2023-03-02,Texas,Houston,2400 block of Chuckberry St,0,1,0,0,0,N/A
2538147,2023-03-02,Ohio,Mansfield,753 Springmill St,1,2,0,0,0,N/A
2544228,2023-03-02,Maryland,Hurlock,4700 block of Petersburg Rd,0,1,0,0,1,N/A
2542408,2023-03-02,Wisconsin,Milwaukee (West Allis),10314 W Lincoln Ave,1,0,0,0,0,N/A
2538262,2023-03-02,Kentucky,Lexington,N/A,0,1,0,0,0,N/A
2541567,2023-03-02,Louisiana,Monroe,N/A,0,1,0,0,1,N/A
2542442,2023-03-02,Louisiana,Breaux Bridge,N/A,0,1,0,0,0,N/A
2537638,2023-03-02,Maryland,Annapolis,100 block of Obery Ct,1,0,0,0,1,N/A
2537919,2023-03-02,Florida,Miami,19800 block of SW 114th Ave,1,0,1,0,0,N/A
2538513,2023-03-03,Texas,Houston,9240 Cullen Blvd,0,2,0,0,1,N/A
2538498,2023-03-03,Texas,Houston,W Alabama St and Post Oak Blvd,0,1,0,0,0,N/A
2538059,2023-03-03,Iowa,Davenport,400 block of W 3rd St,1,0,0,0,0,N/A
2538791,2023-03-03,Missouri,Saint Louis (Jennings),Main St and McLaran Ave,0,0,0,1,1,N/A
2538466,2023-03-03,Ohio,Cleveland,15210 St Clair Ave,0,0,0,0,1,N/A
2544705,2023-03-03,Mississippi,Philadelphia,11852 MS-16,1,0,0,0,1,N/A
2538439,2023-03-03,District of Columbia,Washington,N/A,0,1,0,0,0,N/A
2538371,2023-03-03,Michigan,Ortonville,Grange Hall Rd and Perryville Rd,0,0,1,0,0,N/A
2538730,2023-03-03,Tennessee,Memphis,Cella St and Park Ave,0,1,0,0,0,N/A
2538946,2023-03-03,Mississippi,Jackson,Maria Dr,0,1,0,0,0,N/A
2538474,2023-03-03,District of Columbia,Washington,4600 block of Martin Luther King Jr Ave SE,0,1,0,0,0,N/A
2547595,2023-03-03,Alabama,Mobile (Prichard),N/A,0,1,0,0,1,N/A
2538375,2023-03-03,Alabama,Huntsville,Gale Cir NW,0,1,0,0,0,N/A
2538909,2023-03-03,Georgia,Atlanta,1896 Piedmont Rd NE,0,1,0,0,0,N/A
2538907,2023-03-03,Oklahoma,Tulsa,N Lewis Ave and E 36th St N,0,1,0,0,0,N/A
2538905,2023-03-03,Oklahoma,Oklahoma City,715 N Walker Ave,0,0,0,0,1,N/A
2538903,2023-03-03,Mississippi,Moss Point,1300 block of Morningview Dr,1,0,0,0,0,N/A
2538273,2023-03-03,North Carolina,Winston Salem (Winston-salem),1100 block of Leona St,0,1,0,0,1,N/A
2538891,2023-03-03,Georgia,Macon,Thomaston Rd,0,1,0,0,1,N/A
2538889,2023-03-03,Georgia,Albany,1525 Dawson Rd,0,1,0,0,0,N/A
2538883,2023-03-03,South Carolina,Williamston,4812 US-29,2,0,0,0,1,N/A
2538346,2023-03-03,South Carolina,Myrtle Beach,3521 Belle Terre Blvd,1,0,0,0,0,N/A
2538312,2023-03-03,Alabama,Mobile,Maple Dr and Cottage Hill Rd,0,0,0,1,1,N/A
2546155,2023-03-03,Georgia,Roswell,500 block of Wexford Hollow Run,0,1,0,0,1,N/A
2539477,2023-03-03,Michigan,Jackson,621 E Michigan Ave,0,1,0,0,0,N/A
2538844,2023-03-03,New York,New York (Manhattan),201 E 81st St,1,0,0,0,1,N/A
2540208,2023-03-03,Tennessee,Oakland,7036 US-64,0,1,0,0,1,N/A
2538842,2023-03-03,Florida,Clearwater,3000 FL-580,0,0,0,0,1,N/A
2538289,2023-03-03,North Carolina,Roanoke Rapids,300 block of Monroe St,0,1,0,0,0,N/A
2538266,2023-03-03,North Carolina,Richlands,217 Adagio Trail,2,0,0,0,1,N/A
2538840,2023-03-03,Florida,Saint Petersburg,850 34th St S,0,0,0,0,1,N/A
2537917,2023-03-03,Ohio,Columbus,3999 Hamilton Rd,1,0,0,0,1,N/A
2538165,2023-03-03,Tennessee,Memphis,Dunlap St,0,1,0,0,0,N/A
2538710,2023-03-03,Ohio,Batavia,4000 block of Gene Lane,0,2,0,0,1,N/A
2538817,2023-03-03,Florida,Orlando,S Parramore Ave and W Church St,0,1,0,0,0,N/A
2539405,2023-03-03,District of Columbia,Washington,4800 block of N Capitol St NE,0,0,0,1,1,N/A
2538224,2023-03-03,New York,New York (Manhattan),20 Ave D,0,1,0,0,0,N/A
2538259,2023-03-03,Florida,Tallahassee,2600 block of W Tennessee St,0,1,0,0,0,N/A
2538697,2023-03-03,Arizona,Tucson,Campbell Ave and Grant Rd,0,0,1,0,0,N/A
2538252,2023-03-03,Tennessee,Nashville,1496 11th Ave S,0,1,0,0,0,N/A
2538813,2023-03-03,Missouri,Lees Summit,NE Douglas St and NE Mulberry St,0,1,0,0,0,N/A
2538779,2023-03-03,Kentucky,Providence,1768 Barnhill Rd,1,0,0,0,1,N/A
2594305,2023-03-03,Arizona,Mesa,4644 N 12th St,1,0,0,0,1,N/A
2537750,2023-03-03,Tennessee,Clarksville,Oakmont Dr,1,0,0,0,0,N/A
2540145,2023-03-03,Michigan,Detroit,E Lafayette St and Chene St,0,1,0,0,0,N/A
2541696,2023-03-03,Alaska,Tanana,N/A,1,0,0,0,1,N/A
2538226,2023-03-03,Maryland,Cambridge,Pine St and Boundary Ave,1,0,0,0,0,N/A
2542665,2023-03-03,Pennsylvania,Philadelphia,1900 block of Dalkeith St,0,1,0,0,0,N/A
2538937,2023-03-03,Georgia,Augusta,2754 Peach Orchard Rd,0,1,0,0,0,N/A
2538218,2023-03-03,New York,Bronx,1805 Webster Ave,0,1,0,0,0,N/A
2539910,2023-03-03,Florida,Lake City,1181 NW Lake Jeffery Rd,0,1,0,0,1,N/A
2586487,2023-03-03,Texas,Plano,W Parker Rd and Custer Rd,0,1,0,0,1,N/A
2538750,2023-03-03,Colorado,Denver,800 block of S Knox Ct,0,1,0,0,0,N/A
2538748,2023-03-03,Florida,Fort Lauderdale (Lauderdale Lakes),NW 31st Ave and NW 26th St,0,1,0,0,0,N/A
2538205,2023-03-03,Virginia,Roanoke,1500 block of Buena Vista Blvd SE,0,1,0,0,0,N/A
2538735,2023-03-03,Colorado,Pueblo,2000 block of N Hudson Ave,0,1,0,0,0,N/A
2539673,2023-03-03,Nevada,Las Vegas,5011 E Craig Rd,1,0,0,0,0,N/A
2538719,2023-03-03,Nevada,North Las Vegas,W La Madre Way and Allen Ln,0,0,1,0,0,N/A
2538919,2023-03-03,Georgia,Atlanta (College Park),Norman Dr and Riverdale Rd,1,0,0,0,1,N/A
2537927,2023-03-03,Michigan,Holland,1000 block of Abbey Ct,1,0,0,0,1,N/A
2538916,2023-03-03,Georgia,Bethlehem,916 Loganville Hwy,0,1,0,0,1,N/A
2538785,2023-03-03,Missouri,Rogersville,Timber Meadows Dr,1,0,0,0,1,N/A
2538805,2023-03-03,Missouri,Saint Peters,48 Plaza 94 Dr,0,1,0,0,1,N/A
2538660,2023-03-03,Virginia,Alexandria,200 block of S Reynolds St,1,0,0,0,0,N/A
2538684,2023-03-03,Illinois,Chicago,7500 block of N Damen Ave,1,0,0,0,0,N/A
2538085,2023-03-03,Texas,San Antonio,703 N San Marcos,0,1,0,0,0,N/A
2538680,2023-03-03,Illinois,Chicago,1500 block of W Marquette Rd,0,1,0,0,0,N/A
2538139,2023-03-03,Indiana,South Bend,800 block of Harrison Ave,0,1,0,0,0,N/A
2537954,2023-03-03,South Carolina,Marion,800 block of Bluff St,1,0,0,0,0,N/A
2538484,2023-03-03,Pennsylvania,Mckeesport,1200 block of Park St,1,0,0,0,0,N/A
2538113,2023-03-03,Texas,Anthony,3000 block of Mountain Pass Blvd,1,0,0,0,0,N/A
2539093,2023-03-03,Utah,Salt Lake City (West Valley City),1330 W Caesar Cir,1,0,0,0,4,N/A
2538091,2023-03-03,South Carolina,Orangeburg,300 College Ave,0,1,0,0,0,N/A
2538636,2023-03-03,California,Stockton,El Dorado St and 5th St,1,0,0,0,1,N/A
2538657,2023-03-03,California,Los Angeles,W 253rd St and S Western Ave,0,0,0,1,0,N/A
2538009,2023-03-03,Pennsylvania,Clairton,N 6th St,0,1,0,0,0,N/A
2538666,2023-03-03,California,Sacramento,6900 block of Casa Grande Way,1,0,0,0,2,N/A
2538699,2023-03-03,Arizona,Phoenix,3625 W Cactus Rd,0,0,0,0,1,N/A
2538651,2023-03-03,California,Lancaster,Gadsden Ave and Ave K,0,1,0,0,0,N/A
2593979,2023-03-03,California,Murrieta,28000 block of Whitaker St,1,0,0,0,1,N/A
2538445,2023-03-03,Maryland,Temple Hills (Marlow Heights),4600 block of Dallas Place,1,0,0,0,0,N/A
2538160,2023-03-03,Maryland,Baltimore,3007 Greenmount Ave,1,0,0,0,0,N/A
2537989,2023-03-03,Pennsylvania,Philadelphia,1333 Wagner Ave,1,0,0,0,0,N/A
2537973,2023-03-03,Oregon,Coos Bay,92342 Cape Arago Hwy,0,1,0,0,0,N/A
2538633,2023-03-03,California,Orange Cove,J St and 10th St,1,1,0,0,2,N/A
2539183,2023-03-03,Wisconsin,Madison (Monona),N/A,0,1,0,0,0,N/A
2541812,2023-03-03,North Carolina,Ellerbe,Sallie Goins Hill Rd,1,0,0,0,1,N/A
2538245,2023-03-03,Florida,Tampa,1920 E Hillsborough Ave,1,0,0,0,1,N/A
2539158,2023-03-03,California,Azusa,240 N Cerritos Ave,0,0,0,0,2,N/A
2539154,2023-03-03,California,Stockton,Edison St and Lindsay St,0,1,0,0,0,N/A
2538673,2023-03-03,California,Santa Rosa,Administrative Dr and Ventura Dr,0,0,1,0,0,N/A
2538476,2023-03-03,New Jersey,Paterson,20 Mill St,0,0,1,0,0,N/A
2540608,2023-03-03,Mississippi,Greenwood,Cotton St and Crestview Cir,0,2,0,0,0,N/A
2542912,2023-03-03,New Mexico,Los Lunas,1776 Emilio Lopez Rd,0,0,0,0,0,N/A
2547059,2023-03-03,Alabama,Jacksons Gap,US-280,0,1,0,0,0,N/A
2539996,2023-03-03,New Mexico,Las Cruces,I-25,1,0,0,0,2,N/A
2538606,2023-03-03,Louisiana,Shreveport,N/A,0,1,0,0,0,N/A
2538339,2023-03-03,Alabama,Mobile,550 Rickarby St,0,2,0,0,2,N/A
