"Incident ID","Incident Date",State,"City Or County",Address,"# Victims Killed","# Victims Injured","# Subjects-Suspects Killed","# Subjects-Suspects Injured","# Subjects-Suspects Arrested",Operations
2549874,"March 19, 2023",Louisiana,Shreveport,"1500 block of W 59th St",1,0,0,0,0,N/A
2549632,"March 19, 2023",Texas,Houston,"10828 Beechnut St",3,0,0,0,0,N/A
2549577,"March 19, 2023","New Mexico",Albuquerque,"300 Dorado Pl SE",1,0,0,0,0,N/A
2550778,"March 19, 2023",California,Bakersfield,"5600 block of Ginger Dr",0,1,0,0,0,N/A
2549582,"March 19, 2023","New Mexico",Albuquerque,"1st St NW and Indian School Rd NW",1,0,0,0,0,N/A
2550211,"March 19, 2023","South Carolina",Clover,"Pinckney St",1,0,0,0,1,N/A
2549616,"March 19, 2023",Pennsylvania,Pittsburgh,"Frankstown Ave and N Homewood Ave",0,1,0,0,0,N/A
2549567,"March 19, 2023",Georgia,Albany,"1100 block of S Cleveland Ave",1,1,0,0,6,N/A
2550086,"March 19, 2023",California,Oakland,"1000 block of 82nd Ave",0,1,0,0,0,N/A
2550094,"March 19, 2023",California,Oakland,"32nd St and Adeline St",0,2,0,0,0,N/A
2550105,"March 19, 2023",California,Oakland,"500 block of 28th St",0,1,0,0,0,N/A
2549934,"March 19, 2023",Illinois,Chicago,"409 E 71st St",2,0,0,0,0,N/A
2550023,"March 19, 2023",California,Stockton,"Flora St and Wilson Way",1,0,0,0,2,N/A
2550121,"March 19, 2023",Florida,Bradenton,"700 block of 17th St Ct E",1,0,0,0,0,N/A
2551018,"March 19, 2023",California,"Union City","33000 block of Calistoga St",0,1,0,0,0,N/A
2550142,"March 19, 2023",Alabama,Lineville,"200 block of Gibbons Ave",0,1,0,0,1,N/A
2549914,"March 19, 2023",Texas,Dallas,"1910 Bennett Ave",0,0,0,1,1,N/A
2554059,"March 19, 2023",Georgia,Hazlehurst,"500 block of Baxley Hwy",0,1,0,0,1,N/A
2549720,"March 19, 2023",Michigan,Detroit,"8755 Grand River Ave",0,2,0,0,0,N/A
2550654,"March 19, 2023",Louisiana,"New Orleans","4700 block of Raymond Joseph Dr",0,1,0,0,0,N/A
2550066,"March 19, 2023",Florida,"Lehigh Acres","Milwaukee Blvd and Homestead Rd",0,2,0,0,1,N/A
2549503,"March 19, 2023",Florida,"Miami Beach","Ocean Dr and 11th St",1,1,0,0,1,N/A
2549946,"March 19, 2023",Indiana,"West Lafayette","2801 Northwestern Ave",0,1,0,0,1,N/A
2549561,"March 19, 2023",Ohio,"Cincinnati (Cheviot)","Alpine Pl and N Bend Rd",0,1,0,0,0,N/A
2550391,"March 19, 2023",Georgia,Columbus,"Veterans Pkwy and 23rd St",0,1,0,0,0,N/A
2550922,"March 19, 2023",Florida,Tallahassee,"2833 S Adams St",0,1,0,0,0,N/A
2550015,"March 19, 2023",Indiana,Hobart,"1700 block of W Old Ridge Rd",0,0,1,0,0,N/A
2549600,"March 19, 2023",Nevada,Henderson,"1100 block of Center St",1,1,0,0,0,N/A
2549552,"March 19, 2023",Indiana,Indianapolis,"1402 E County Line Rd",0,1,0,0,0,N/A
2549549,"March 19, 2023",Indiana,Indianapolis,"Welland St and N Munsie St",0,2,0,0,0,N/A
2553998,"March 19, 2023",Pennsylvania,Philadelphia,"3400 block of N Broad St",0,1,0,0,0,N/A
2553996,"March 19, 2023",Pennsylvania,Philadelphia,"200 block of W Clapier St",0,1,0,0,0,N/A
2549547,"March 19, 2023",Florida,"Fort Myers","4160 Ambrosia Dr",1,0,0,0,0,N/A
2550276,"March 19, 2023","South Carolina",Cayce,"215 Spencer Pl",0,1,0,0,1,N/A
2549528,"March 19, 2023",California,Oakland,"1400 block of 84th Ave",1,0,0,0,0,N/A
2551730,"March 19, 2023","North Carolina",Laurinburg,"Marcellus St",0,1,0,0,1,N/A
2549524,"March 19, 2023",Illinois,Chicago,"4500 block of S Cicero Ave",0,1,0,0,0,N/A
2549522,"March 19, 2023",Illinois,Chicago,"1500 block of W North Ave",0,1,0,0,0,N/A
2551717,"March 19, 2023",Florida,Navarre,"7730 Navarre Pkwy",1,0,0,0,1,N/A
2549511,"March 19, 2023","District of Columbia",Washington,"700 block of 2nd St NE",0,1,0,0,0,N/A
2549971,"March 19, 2023",Indiana,"South Bend","200 block of Rue Flambeau St",0,2,0,0,1,N/A
2549488,"March 19, 2023",Illinois,Chicago,"11900 block of S Loomis St",0,1,0,0,0,N/A
2549484,"March 19, 2023",Illinois,Chicago,"200 block of N Aberdeen St",0,1,0,0,0,N/A
2549530,"March 19, 2023",Indiana,Indianapolis,"862 Chapelwood Blvd",1,0,0,0,0,N/A
2549544,"March 19, 2023",Indiana,Indianapolis,"600 block of Gilbert Ave",0,1,0,0,1,N/A
2550766,"March 19, 2023","South Dakota","Rapid City","1375 N Lacrosse St",0,1,0,0,1,N/A
2550880,"March 19, 2023",California,"City Of Industry","Azusa Ave and Colima Rd",0,1,0,0,0,N/A
2549911,"March 19, 2023",Texas,"Fort Worth","4750 Wilbarger St",0,1,0,0,0,N/A
2551670,"March 19, 2023",Idaho,Moscow,"Styner Ave",0,1,0,0,0,N/A
2551631,"March 19, 2023","New Jersey",Newark,"801 N 6th St",0,1,0,0,0,N/A
2549901,"March 19, 2023",California,"San Francisco","Mission St and 13th St",0,1,0,0,0,N/A
2549610,"March 19, 2023",Utah,Springville,"1000 W 1200 N",0,1,1,0,0,N/A
2550688,"March 19, 2023",Ohio,Dayton,"2800 block of Sherer Ave",0,1,0,0,0,N/A
2550681,"March 19, 2023",Pennsylvania,Coatesville,"1896 Crest Dr",0,1,0,0,0,N/A
2550677,"March 19, 2023",Pennsylvania,Philadelphia,"4100 block of Lancaster Ave",0,1,0,0,0,N/A
2550675,"March 19, 2023",Pennsylvania,Philadelphia,"300 block of N 63rd St",0,1,0,0,0,N/A
2550673,"March 19, 2023",Missouri,"Saint Louis","5400 block of Queens Ave",0,1,0,0,0,N/A
2550664,"March 19, 2023",Oklahoma,Okmulgee,"400 block of S Central Ave",1,0,0,0,0,N/A
2549872,"March 19, 2023",Louisiana,Shreveport,"104 Market St",0,1,0,0,0,N/A
2549869,"March 19, 2023",Louisiana,Shreveport,"Roberts Ave and Luther St",0,1,0,0,0,N/A
2551579,"March 19, 2023",Louisiana,"New Orleans","I-10 Service Rd and Camberley Dr",1,0,0,0,0,N/A
2549862,"March 19, 2023",Texas,Houston,"6001 Bissonnet St",0,1,0,0,0,N/A
2550588,"March 19, 2023",Louisiana,"New Orleans","4150 General De Gaulle Dr",1,0,0,0,1,N/A
2549860,"March 19, 2023",Louisiana,"New Orleans","Florida Blvd and New Orleans St",1,0,0,0,0,N/A
2550642,"March 19, 2023",Indiana,Jeffersonville,"730 Veronica PL",1,1,0,1,0,N/A
2549855,"March 19, 2023",Minnesota,Minneapolis,N/A,0,1,0,0,0,N/A
2549694,"March 19, 2023",Ohio,Columbus,"3000 block of Morsetown Ct S",0,1,0,0,1,N/A
2550578,"March 19, 2023",Louisiana,"New Orleans","2300 block of N Robertson St",1,0,0,0,0,N/A
2549849,"March 19, 2023",Oklahoma,"Oklahoma City","N Prospect Ave and NE 23rd St",0,1,0,0,0,N/A
2550490,"March 19, 2023",Louisiana,Alexandria,"Lee St and Bank Dr",1,0,0,0,2,N/A
2560605,"March 19, 2023",Virginia,"Virginia Beach","4700 block of Marlwood Way",1,0,0,0,0,N/A
2549479,"March 19, 2023",Pennsylvania,Philadelphia,"1000 Diamond St",0,3,0,1,0,N/A
2551511,"March 19, 2023",Missouri,Columbia,"700 block of Demaret Dr",0,2,0,0,0,N/A
2551504,"March 19, 2023","New York",Brooklyn,"2815 Avenue U",1,0,0,0,0,N/A
2549808,"March 18, 2023",Colorado,Aurora,"Billings St and E Colfax Ave",0,1,0,0,0,N/A
2549239,"March 18, 2023",Missouri,"Saint Louis","4700 block of S Spring Ave",0,1,0,0,0,N/A
2560983,"March 18, 2023",Texas,Houston,"6001 Bissonnet St",1,0,0,0,1,N/A
2552288,"March 18, 2023","South Carolina",Sumter,"Manning Rd and Vernon Dr",0,1,0,0,0,N/A
2549596,"March 18, 2023",Georgia,Decatur,"4300 block of Glenwood Rd",1,0,0,0,1,N/A
2549195,"March 18, 2023","New York","Corona (Queens)","92 15 88th Ave",0,1,0,0,0,N/A
2549193,"March 18, 2023","New York",Albany,"Broadway and Lawn Ave",0,1,0,0,0,N/A
2549712,"March 18, 2023",Virginia,Portsmouth,"1100 block of Frederick Blvd",1,0,0,0,2,N/A
2549188,"March 18, 2023","New York","New York (Manhattan)","306 W 128th St",0,1,0,0,0,N/A
2549133,"March 18, 2023",Louisiana,Lacombe,"61000 block of Brittany Dr",1,0,0,0,1,N/A
2549184,"March 18, 2023","New York","Corona (Queens)","109 27 Jamaica Ave",1,0,0,0,0,N/A
2548955,"March 18, 2023",Illinois,Elgin,"1000 block of Fairwood Dr",1,0,0,0,0,N/A
2549768,"March 18, 2023",Wisconsin,Hortonville,"200 block of Spruce St",1,1,0,0,0,N/A
2559156,"March 18, 2023",Tennessee,Clarksville,"Summit Heights",0,1,0,0,4,N/A
2549217,"March 18, 2023",Ohio,"Cincinnati (Sharonville)","2300 block of Sharon Rd",0,1,0,0,1,N/A
2549180,"March 18, 2023",Colorado,Aurora,"11000 block of E 4th Way",0,1,0,0,0,N/A
2552162,"March 18, 2023",Indiana,Lafayette,"300 block of Valley St",0,1,0,0,0,N/A
2550428,"March 18, 2023",Virginia,Hampton,"900 block of Aberdeen Rd",0,1,0,0,0,N/A
2549752,"March 18, 2023",Illinois,Springfield,"1500 block of E Reynolds St",0,1,0,0,1,N/A
2548920,"March 18, 2023",Pennsylvania,Philadelphia,"700 block of Lindbergh Blvd",1,0,0,0,0,N/A
2549159,"March 18, 2023",Illinois,Chicago,"5200 block of W Altgeld St",0,1,0,0,0,N/A
2549089,"March 18, 2023",Maryland,Frederick,"173 W All Saints St",0,1,0,0,1,N/A
2549744,"March 18, 2023",Illinois,Peoria,"907 W Johnson St",0,1,0,0,0,N/A
2549076,"March 18, 2023",Virginia,Charlottesville,"3 Elliewood Ave",1,0,0,0,1,N/A
2549131,"March 18, 2023",Kentucky,Louisville,"2500 block of W Main St",0,1,0,0,0,N/A
2549299,"March 18, 2023",Virginia,Alexandria,"400 block of N Armistead St",0,1,0,0,1,N/A
2550329,"March 18, 2023",Alabama,Montgomery,"1800 block of Cotton Ct",0,1,0,0,0,N/A
2549042,"March 18, 2023",Tennessee,Memphis,"200 block of Chelsea Ave",1,0,0,0,0,N/A
2549118,"March 18, 2023",Maryland,Baltimore,"100 block of N Highland Ave",0,1,0,0,0,N/A
2549113,"March 18, 2023",Maryland,Baltimore,"6500 block of Frankford Ave",0,1,0,0,0,N/A
2548951,"March 18, 2023",Pennsylvania,Philadelphia,"1100 block of N 40th St",0,3,0,0,0,N/A
2548925,"March 18, 2023",Texas,Garland,"4501 N Garland Ave",0,0,2,0,1,N/A
2549091,"March 18, 2023",Maryland,"Baltimore (Hamilton)","Harford Rd and White Ave",0,1,0,0,0,N/A
2549086,"March 18, 2023",Kentucky,"Louisville (Shively)","3700 block of 7th Street Rd",0,1,0,0,0,N/A
2549554,"March 18, 2023","North Carolina",Kinston,"500 Marcella Dr",1,0,0,0,2,N/A
2549682,"March 18, 2023",Michigan,Lansing,"W Jolly Rd and S Waverly Rd",0,1,0,0,0,N/A
2549748,"March 18, 2023",Michigan,Richmond,"36000 block of Monroe St",0,0,1,0,0,N/A
2549462,"March 18, 2023",California,Bakersfield,"Lexington Ave and Normandy Dr",2,0,0,0,0,N/A
2549071,"March 18, 2023",Kentucky,Louisville,"Cane Run Rd and Bells Lane",0,2,0,0,0,N/A
